"Date,SKU,Category,Our_Price,Comp_Price,Promotion_Flag,Discount_Depth,Units_Sold,Month"
"2024-11-10,FURN-005,Furniture,470.39,474.95,0,0.0,22,11"
"2024-11-10,FURN-005,Furniture,448.44,457.02,0,0.0,22,11"
"2024-11-10,FURN-005,Furniture,352.31,358.43,0,0.0,30,11"
"2024-11-10,GARD-005,Garden,44.3,39.0,0,0.0,46,11"
"2024-11-10,GARD-005,Garden,52.32,58.2,0,0.0,45,11"
"2024-11-10,GARD-002,Garden,58.84,60.14,1,0.12,53,11"
"2024-11-11,ELEC-005,Electronics,316.38,319.02,0,0.0,40,11"
"2024-11-11,ELEC-004,Electronics,286.41,291.67,0,0.0,46,11"
"2024-11-11,APRL-002,Apparel,57.2,66.55,0,0.0,55,11"
"2024-11-11,APRL-003,Apparel,54.29,45.75,0,0.0,53,11"
"2024-11-11,APRL-002,Apparel,57.46,67.28,1,0.4,161,11"
"2024-11-11,HOME-003,Home_Goods,82.17,90.98,0,0.0,44,11"
"2024-11-11,HOME-005,Home_Goods,78.34,75.73,1,0.43,127,11"
"2024-11-11,HOME-001,Home_Goods,93.37,98.53,1,0.38,103,11"
"2024-11-11,TOYS-001,Toys,25.54,29.19,1,0.26,96,11"
"2024-11-11,TOYS-005,Toys,22.24,29.5,0,0.0,61,11"
"2024-11-11,TOYS-002,Toys,35.75,36.83,1,0.12,37,11"
"2024-11-11,SPRT-002,Sports,81.19,82.28,1,0.32,140,11"
"2024-11-11,SPRT-004,Sports,75.75,69.33,1,0.11,59,11"
"2024-11-11,SPRT-005,Sports,97.43,99.68,1,0.39,100,11"
"2024-11-11,BETY-002,Beauty,33.56,37.61,0,0.0,67,11"
"2024-11-11,BETY-003,Beauty,29.05,22.57,0,0.0,69,11"
"2024-11-11,BOOK-003,Books,21.16,25.33,0,0.0,48,11"
"2024-11-11,BOOK-003,Books,18.46,26.42,1,0.16,98,11"
"2024-11-11,BOOK-005,Books,14.51,16.46,1,0.17,119,11"
"2024-11-11,GROC-005,Grocery,8.84,15.27,1,0.29,415,11"
"2024-11-11,GROC-001,Grocery,9.65,13.97,1,0.37,511,11"
"2024-11-11,GROC-005,Grocery,12.44,21.44,1,0.37,318,11"
"2024-11-11,FURN-002,Furniture,422.24,422.08,0,0.0,16,11"
"2024-11-11,FURN-002,Furniture,379.96,372.04,0,0.0,19,11"
"2024-11-11,FURN-002,Furniture,411.58,411.73,1,0.33,46,11"
"2024-11-11,GARD-005,Garden,66.7,74.81,1,0.23,57,11"
"2024-11-11,GARD-004,Garden,60.11,55.7,0,0.0,27,11"
"2024-11-12,ELEC-002,Electronics,335.54,333.43,0,0.0,25,11"
"2024-11-12,ELEC-002,Electronics,313.4,309.46,0,0.0,31,11"
"2024-11-12,APRL-005,Apparel,56.63,47.09,1,0.43,128,11"
"2024-11-12,APRL-004,Apparel,45.93,48.85,1,0.33,230,11"
"2024-11-12,APRL-005,Apparel,49.32,50.61,1,0.23,123,11"
"2024-11-12,HOME-002,Home_Goods,80.52,84.72,0,0.0,51,11"
"2024-11-12,HOME-001,Home_Goods,84.32,84.8,1,0.3,107,11"
"2024-11-12,HOME-003,Home_Goods,71.37,73.2,0,0.0,61,11"
"2024-11-12,TOYS-005,Toys,24.77,16.81,0,0.0,44,11"
"2024-11-12,TOYS-002,Toys,31.98,39.19,0,0.0,35,11"
"2024-11-12,SPRT-005,Sports,91.37,93.28,0,0.0,49,11"
"2024-11-12,SPRT-003,Sports,104.51,104.67,0,0.0,41,11"
"2024-11-12,BETY-005,Beauty,38.34,31.88,0,0.0,40,11"
"2024-11-12,BETY-005,Beauty,39.63,49.1,0,0.0,52,11"
"2024-11-12,BOOK-003,Books,14.55,20.49,0,0.0,80,11"
"2024-11-12,BOOK-001,Books,22.71,13.6,1,0.41,94,11"
"2024-11-12,BOOK-001,Books,16.73,14.24,1,0.1,60,11"
"2024-11-12,GROC-005,Grocery,11.3,10.43,0,0.0,108,11"
"2024-11-12,GROC-004,Grocery,10.62,13.26,0,0.0,187,11"
"2024-11-12,FURN-001,Furniture,336.99,334.36,0,0.0,20,11"
"2024-11-12,FURN-001,Furniture,346.09,345.49,1,0.25,38,11"
"2024-11-12,GARD-002,Garden,51.61,53.4,0,0.0,48,11"
"2024-11-12,GARD-002,Garden,56.75,61.56,1,0.27,72,11"
"2024-11-13,ELEC-002,Electronics,326.73,321.37,1,0.35,69,11"
"2024-11-13,ELEC-002,Electronics,290.12,296.63,1,0.23,76,11"
"2024-11-13,APRL-002,Apparel,52.05,50.0,0,0.0,47,11"
"2024-11-13,APRL-005,Apparel,49.2,44.0,0,0.0,54,11"
"2024-11-13,HOME-001,Home_Goods,67.6,64.53,1,0.35,135,11"
"2024-11-13,HOME-004,Home_Goods,91.37,92.66,0,0.0,48,11"
"2024-11-13,TOYS-003,Toys,27.54,30.28,0,0.0,46,11"
"2024-11-13,TOYS-001,Toys,28.12,34.24,0,0.0,53,11"
"2024-11-13,TOYS-004,Toys,28.58,21.65,1,0.38,96,11"
"2024-11-13,SPRT-001,Sports,79.56,87.88,1,0.28,105,11"
"2024-11-13,SPRT-005,Sports,95.01,88.22,0,0.0,34,11"
"2024-11-13,BETY-001,Beauty,41.28,44.53,0,0.0,58,11"
"2024-11-13,BETY-005,Beauty,39.56,44.33,0,0.0,57,11"
"2024-11-13,BETY-003,Beauty,29.42,27.3,1,0.33,139,11"
"2024-11-13,BOOK-001,Books,16.07,21.86,0,0.0,68,11"
"2024-11-13,BOOK-004,Books,16.5,7.99,0,0.0,60,11"
"2024-11-13,BOOK-002,Books,23.12,28.92,1,0.43,153,11"
"2024-11-13,GROC-003,Grocery,8.08,9.13,0,0.0,229,11"
"2024-11-13,GROC-002,Grocery,12.69,6.88,1,0.41,320,11"
"2024-11-13,GROC-003,Grocery,11.54,6.83,0,0.0,109,11"
"2024-11-13,FURN-001,Furniture,362.35,371.38,0,0.0,22,11"
"2024-11-13,FURN-002,Furniture,446.39,451.85,0,0.0,19,11"
"2024-11-13,FURN-005,Furniture,396.04,398.1,0,0.0,19,11"
"2024-11-13,GARD-002,Garden,56.46,47.79,0,0.0,25,11"
"2024-11-13,GARD-002,Garden,52.93,51.08,0,0.0,34,11"
"2024-11-14,ELEC-001,Electronics,255.71,256.73,1,0.2,87,11"
"2024-11-14,ELEC-004,Electronics,300.32,306.08,0,0.0,36,11"
"2024-11-14,APRL-003,Apparel,54.57,47.16,0,0.0,57,11"
"2024-11-14,APRL-005,Apparel,44.71,38.29,1,0.32,154,11"
"2024-11-14,APRL-005,Apparel,45.5,54.72,0,0.0,75,11"
"2024-11-14,HOME-001,Home_Goods,64.23,58.99,0,0.0,51,11"
"2024-11-14,HOME-005,Home_Goods,74.41,77.07,0,0.0,54,11"
"2024-11-14,TOYS-002,Toys,34.09,30.88,1,0.43,79,11"
"2024-11-14,TOYS-003,Toys,22.67,25.75,0,0.0,60,11"
"2024-11-14,TOYS-005,Toys,28.56,29.5,1,0.37,133,11"
"2024-11-14,SPRT-005,Sports,74.15,65.75,0,0.0,47,11"
"2024-11-14,SPRT-004,Sports,69.18,75.05,0,0.0,66,11"
"2024-11-14,BETY-002,Beauty,34.25,29.74,0,0.0,52,11"
"2024-11-14,BETY-005,Beauty,41.69,50.41,0,0.0,53,11"
"2024-11-14,BETY-003,Beauty,28.38,20.77,1,0.39,186,11"
"2024-11-14,BOOK-004,Books,14.77,16.51,0,0.0,96,11"
"2024-11-14,BOOK-005,Books,17.32,23.17,0,0.0,64,11"
"2024-11-14,GROC-001,Grocery,13.22,13.24,0,0.0,123,11"
"2024-11-14,GROC-001,Grocery,10.99,13.47,1,0.14,229,11"
"2024-11-14,FURN-003,Furniture,379.46,375.7,1,0.38,43,11"
"2024-11-14,FURN-001,Furniture,458.89,464.42,0,0.0,18,11"
"2024-11-14,GARD-005,Garden,54.83,48.46,0,0.0,34,11"
"2024-11-14,GARD-003,Garden,44.26,40.54,1,0.14,57,11"
"2024-11-14,GARD-001,Garden,62.0,68.26,0,0.0,37,11"
"2024-11-15,ELEC-003,Electronics,261.29,267.81,0,0.0,46,11"
"2024-11-15,ELEC-004,Electronics,281.27,278.93,0,0.0,28,11"
"2024-11-15,ELEC-003,Electronics,285.97,286.82,0,0.0,47,11"
"2024-11-15,APRL-005,Apparel,48.65,56.54,1,0.26,131,11"
"2024-11-15,APRL-004,Apparel,40.7,43.32,1,0.22,182,11"
"2024-11-15,HOME-002,Home_Goods,76.16,71.73,0,0.0,39,11"
"2024-11-15,HOME-003,Home_Goods,90.37,96.42,0,0.0,44,11"
"2024-11-15,HOME-001,Home_Goods,87.72,93.18,1,0.39,141,11"
"2024-11-15,TOYS-005,Toys,36.21,43.14,1,0.12,46,11"
"2024-11-15,TOYS-004,Toys,26.57,18.03,0,0.0,37,11"
"2024-11-15,TOYS-002,Toys,34.76,28.23,0,0.0,25,11"
"2024-11-15,SPRT-004,Sports,105.78,95.95,1,0.36,64,11"
"2024-11-15,SPRT-001,Sports,99.0,94.84,1,0.38,87,11"
"2024-11-15,SPRT-005,Sports,99.8,89.84,0,0.0,26,11"
"2024-11-15,BETY-003,Beauty,29.77,21.02,0,0.0,62,11"
"2024-11-15,BETY-002,Beauty,33.88,25.22,0,0.0,57,11"
"2024-11-15,BOOK-003,Books,19.5,17.14,1,0.17,57,11"
"2024-11-15,BOOK-001,Books,17.91,19.04,0,0.0,65,11"
"2024-11-15,GROC-005,Grocery,13.2,14.9,1,0.28,273,11"
"2024-11-15,GROC-005,Grocery,14.01,17.95,1,0.26,189,11"
"2024-11-15,GROC-003,Grocery,15.68,24.04,0,0.0,84,11"
"2024-11-15,FURN-004,Furniture,388.9,386.58,1,0.39,48,11"
"2024-11-15,FURN-003,Furniture,351.3,359.98,1,0.35,57,11"
"2024-11-15,GARD-004,Garden,51.66,49.91,1,0.39,81,11"
"2024-11-15,GARD-003,Garden,66.63,68.74,0,0.0,27,11"
"2024-11-16,ELEC-001,Electronics,301.54,310.05,1,0.28,81,11"
"2024-11-16,ELEC-001,Electronics,325.98,326.18,0,0.0,41,11"
"2024-11-16,APRL-002,Apparel,58.79,60.07,1,0.18,120,11"
"2024-11-16,APRL-004,Apparel,40.15,31.34,0,0.0,98,11"
"2024-11-16,HOME-005,Home_Goods,82.71,81.1,0,0.0,40,11"
"2024-11-16,HOME-005,Home_Goods,79.13,70.27,1,0.23,72,11"
"2024-11-16,TOYS-001,Toys,30.63,34.46,0,0.0,44,11"
"2024-11-16,TOYS-001,Toys,22.27,14.04,0,0.0,54,11"
"2024-11-16,SPRT-002,Sports,91.31,81.93,0,0.0,36,11"
"2024-11-16,SPRT-003,Sports,69.66,66.11,1,0.29,137,11"
"2024-11-16,SPRT-003,Sports,74.43,66.75,0,0.0,53,11"
"2024-11-16,BETY-002,Beauty,38.54,48.41,0,0.0,64,11"
"2024-11-16,BETY-004,Beauty,32.31,42.05,0,0.0,85,11"
"2024-11-16,BETY-005,Beauty,29.17,22.73,0,0.0,85,11"
"2024-11-16,BOOK-003,Books,19.71,20.07,1,0.3,144,11"
"2024-11-16,BOOK-003,Books,19.51,23.64,1,0.22,118,11"
"2024-11-16,BOOK-002,Books,14.53,9.29,0,0.0,70,11"
"2024-11-16,GROC-002,Grocery,9.52,5.15,0,0.0,189,11"
"2024-11-16,GROC-003,Grocery,11.52,17.98,0,0.0,169,11"
"2024-11-16,GROC-002,Grocery,14.81,24.29,0,0.0,129,11"
"2024-11-16,FURN-004,Furniture,430.56,439.94,1,0.22,35,11"
"2024-11-16,FURN-004,Furniture,386.0,386.9,1,0.15,38,11"
"2024-11-16,GARD-003,Garden,47.43,42.3,1,0.35,108,11"
"2024-11-16,GARD-002,Garden,61.5,56.75,0,0.0,26,11"
"2024-11-16,GARD-002,Garden,54.6,46.37,1,0.42,89,11"
"2024-11-17,ELEC-004,Electronics,311.86,311.88,0,0.0,39,11"
"2024-11-17,ELEC-002,Electronics,275.55,267.1,0,0.0,36,11"
"2024-11-17,ELEC-005,Electronics,334.08,328.65,1,0.32,66,11"
"2024-11-17,APRL-001,Apparel,53.58,58.33,0,0.0,76,11"
"2024-11-17,APRL-005,Apparel,40.56,49.67,1,0.37,317,11"
"2024-11-17,HOME-001,Home_Goods,91.86,97.56,1,0.11,56,11"
"2024-11-17,HOME-005,Home_Goods,82.25,86.78,1,0.45,163,11"
"2024-11-17,HOME-002,Home_Goods,91.51,94.46,1,0.37,123,11"
"2024-11-17,TOYS-005,Toys,24.53,31.45,1,0.36,186,11"
"2024-11-17,TOYS-005,Toys,33.97,24.97,0,0.0,33,11"
"2024-11-17,TOYS-002,Toys,30.71,24.76,1,0.4,92,11"
"2024-11-17,SPRT-002,Sports,80.31,82.69,0,0.0,58,11"
"2024-11-17,SPRT-004,Sports,69.33,73.33,1,0.27,157,11"
"2024-11-17,BETY-001,Beauty,39.14,45.62,1,0.35,150,11"
"2024-11-17,BETY-004,Beauty,29.67,24.09,0,0.0,77,11"
"2024-11-17,BOOK-004,Books,19.49,16.31,0,0.0,55,11"
"2024-11-17,BOOK-004,Books,14.5,22.61,0,0.0,113,11"
"2024-11-17,BOOK-005,Books,23.51,14.61,1,0.18,60,11"
"2024-11-17,GROC-003,Grocery,9.11,4.82,0,0.0,213,11"
"2024-11-17,GROC-005,Grocery,11.81,16.94,0,0.0,153,11"
"2024-11-17,FURN-004,Furniture,461.14,455.15,0,0.0,17,11"
"2024-11-17,FURN-001,Furniture,341.05,347.49,0,0.0,28,11"
"2024-11-17,FURN-001,Furniture,343.34,348.48,0,0.0,29,11"
"2024-11-17,GARD-004,Garden,51.99,50.82,1,0.33,82,11"
"2024-11-17,GARD-005,Garden,59.06,65.85,0,0.0,43,11"
"2024-11-18,ELEC-001,Electronics,340.91,338.26,0,0.0,24,11"
"2024-11-18,ELEC-003,Electronics,337.48,343.39,0,0.0,29,11"
"2024-11-18,APRL-005,Apparel,48.96,44.44,1,0.13,91,11"
"2024-11-18,APRL-001,Apparel,56.97,52.57,0,0.0,52,11"
"2024-11-18,HOME-001,Home_Goods,64.52,66.15,0,0.0,73,11"
"2024-11-18,HOME-005,Home_Goods,82.67,85.73,1,0.13,72,11"
"2024-11-18,TOYS-004,Toys,27.31,28.34,1,0.2,75,11"
"2024-11-18,TOYS-004,Toys,29.95,35.21,1,0.23,71,11"
"2024-11-18,SPRT-003,Sports,76.08,85.74,0,0.0,53,11"
"2024-11-18,SPRT-005,Sports,98.15,93.16,0,0.0,27,11"
"2024-11-18,BETY-001,Beauty,34.55,30.76,1,0.37,118,11"
"2024-11-18,BETY-004,Beauty,29.36,27.89,1,0.33,169,11"
"2024-11-18,BOOK-002,Books,20.44,16.59,0,0.0,40,11"
"2024-11-18,BOOK-005,Books,23.08,14.68,0,0.0,33,11"
"2024-11-18,BOOK-005,Books,15.95,15.96,0,0.0,75,11"
"2024-11-18,GROC-002,Grocery,14.53,13.13,0,0.0,74,11"
"2024-11-18,GROC-002,Grocery,11.44,6.19,1,0.22,183,11"
"2024-11-18,FURN-005,Furniture,427.91,430.37,0,0.0,18,11"
"2024-11-18,FURN-004,Furniture,351.25,359.93,1,0.32,62,11"
"2024-11-18,FURN-001,Furniture,460.76,464.1,1,0.25,33,11"
"2024-11-18,GARD-002,Garden,64.59,54.68,0,0.0,21,11"
"2024-11-18,GARD-001,Garden,54.4,53.81,0,0.0,29,11"
"2024-11-19,ELEC-004,Electronics,278.95,280.73,1,0.13,55,11"
"2024-11-19,ELEC-001,Electronics,250.07,242.74,0,0.0,44,11"
"2024-11-19,APRL-001,Apparel,57.45,64.55,0,0.0,59,11"
"2024-11-19,APRL-002,Apparel,51.45,53.15,0,0.0,67,11"
"2024-11-19,HOME-005,Home_Goods,77.01,76.46,0,0.0,38,11"
"2024-11-19,HOME-001,Home_Goods,76.89,83.7,1,0.33,114,11"
"2024-11-19,HOME-004,Home_Goods,76.69,72.42,0,0.0,38,11"
"2024-11-19,TOYS-003,Toys,34.95,36.76,1,0.22,58,11"
"2024-11-19,TOYS-002,Toys,34.94,41.01,1,0.27,74,11"
"2024-11-19,SPRT-005,Sports,106.32,115.86,1,0.44,104,11"
"2024-11-19,SPRT-004,Sports,80.06,79.41,1,0.22,63,11"
"2024-11-19,SPRT-001,Sports,106.42,98.47,0,0.0,24,11"
"2024-11-19,BETY-002,Beauty,31.22,37.75,1,0.43,214,11"
"2024-11-19,BETY-004,Beauty,34.46,39.58,0,0.0,66,11"
"2024-11-19,BETY-003,Beauty,30.26,39.14,1,0.12,115,11"
"2024-11-19,BOOK-005,Books,22.81,25.85,0,0.0,48,11"
"2024-11-19,BOOK-005,Books,15.3,10.18,1,0.44,181,11"
"2024-11-19,BOOK-003,Books,16.75,7.55,1,0.13,70,11"
"2024-11-19,GROC-002,Grocery,13.59,17.72,0,0.0,129,11"
"2024-11-19,GROC-003,Grocery,15.69,7.67,0,0.0,66,11"
"2024-11-19,GROC-001,Grocery,15.96,8.96,1,0.21,111,11"
"2024-11-19,FURN-003,Furniture,467.32,472.59,0,0.0,19,11"
"2024-11-19,FURN-003,Furniture,346.67,356.54,0,0.0,23,11"
"2024-11-19,FURN-003,Furniture,380.89,381.76,0,0.0,20,11"
"2024-11-19,GARD-003,Garden,50.93,49.16,0,0.0,37,11"
"2024-11-19,GARD-002,Garden,57.76,65.04,1,0.16,51,11"
"2024-11-20,ELEC-004,Electronics,296.33,291.63,1,0.44,110,11"
"2024-11-20,ELEC-001,Electronics,300.1,295.52,0,0.0,32,11"
"2024-11-20,ELEC-003,Electronics,304.21,308.07,0,0.0,35,11"
"2024-11-20,APRL-005,Apparel,49.53,41.38,1,0.31,122,11"
"2024-11-20,APRL-001,Apparel,53.01,50.06,1,0.22,91,11"
"2024-11-20,HOME-004,Home_Goods,82.85,84.99,1,0.13,59,11"
"2024-11-20,HOME-001,Home_Goods,81.29,80.34,1,0.22,58,11"
"2024-11-20,HOME-004,Home_Goods,65.4,57.85,1,0.19,89,11"
"2024-11-20,TOYS-001,Toys,36.07,32.28,0,0.0,25,11"
"2024-11-20,TOYS-003,Toys,34.22,32.11,1,0.32,67,11"
"2024-11-20,TOYS-003,Toys,36.46,44.7,0,0.0,33,11"
"2024-11-20,SPRT-001,Sports,102.08,107.43,1,0.39,99,11"
"2024-11-20,SPRT-001,Sports,80.75,90.27,0,0.0,52,11"
"2024-11-20,SPRT-003,Sports,94.57,90.03,1,0.33,79,11"
"2024-11-20,BETY-001,Beauty,41.54,38.57,0,0.0,36,11"
"2024-11-20,BETY-002,Beauty,40.17,39.0,1,0.22,75,11"
"2024-11-20,BETY-002,Beauty,35.93,42.71,0,0.0,68,11"
"2024-11-20,BOOK-003,Books,19.9,10.06,1,0.21,69,11"
"2024-11-20,BOOK-005,Books,22.38,17.02,0,0.0,36,11"
"2024-11-20,BOOK-004,Books,14.31,13.59,0,0.0,76,11"
"2024-11-20,GROC-004,Grocery,8.0,9.73,0,0.0,248,11"
"2024-11-20,GROC-001,Grocery,10.66,12.87,0,0.0,162,11"
"2024-11-20,FURN-004,Furniture,394.5,401.2,1,0.32,51,11"
"2024-11-20,FURN-003,Furniture,464.38,466.42,0,0.0,17,11"
"2024-11-20,GARD-005,Garden,45.89,53.77,1,0.32,122,11"
"2024-11-20,GARD-005,Garden,64.3,62.15,0,0.0,27,11"
"2024-11-21,ELEC-005,Electronics,299.05,291.01,0,0.0,31,11"
"2024-11-21,ELEC-002,Electronics,348.6,343.73,0,0.0,23,11"
"2024-11-21,ELEC-001,Electronics,271.78,271.57,1,0.27,61,11"
"2024-11-21,APRL-005,Apparel,57.21,63.35,1,0.27,121,11"
"2024-11-21,APRL-002,Apparel,58.3,64.09,1,0.2,85,11"
"2024-11-21,HOME-004,Home_Goods,71.52,65.51,1,0.18,67,11"
"2024-11-21,HOME-002,Home_Goods,87.99,83.73,1,0.13,44,11"
"2024-11-21,HOME-005,Home_Goods,79.0,85.84,1,0.29,114,11"
"2024-11-21,TOYS-002,Toys,27.84,24.34,0,0.0,35,11"
"2024-11-21,TOYS-004,Toys,35.79,41.88,1,0.2,56,11"
"2024-11-21,TOYS-003,Toys,33.65,29.59,0,0.0,29,11"
"2024-11-21,SPRT-002,Sports,85.47,82.49,1,0.34,84,11"
"2024-11-21,SPRT-001,Sports,69.83,78.08,1,0.13,92,11"
"2024-11-21,BETY-004,Beauty,28.78,28.56,0,0.0,68,11"
"2024-11-21,BETY-002,Beauty,38.11,30.55,0,0.0,37,11"
"2024-11-21,BOOK-004,Books,21.65,27.95,0,0.0,43,11"
"2024-11-21,BOOK-003,Books,23.0,25.67,1,0.16,59,11"
"2024-11-21,GROC-001,Grocery,8.08,4.02,0,0.0,200,11"
"2024-11-21,GROC-004,Grocery,9.94,4.4,0,0.0,123,11"
"2024-11-21,GROC-005,Grocery,13.76,4.79,0,0.0,87,11"
"2024-11-21,FURN-003,Furniture,437.68,443.17,0,0.0,20,11"
"2024-11-21,FURN-003,Furniture,385.92,378.91,0,0.0,17,11"
"2024-11-21,FURN-004,Furniture,420.83,414.22,1,0.17,20,11"
"2024-11-21,GARD-005,Garden,47.87,49.15,1,0.2,87,11"
"2024-11-21,GARD-001,Garden,52.87,61.71,1,0.29,97,11"
"2024-11-21,GARD-001,Garden,45.22,55.1,0,0.0,57,11"
"2024-11-22,ELEC-001,Electronics,299.61,294.75,1,0.25,47,11"
"2024-11-22,ELEC-001,Electronics,259.68,258.05,0,0.0,38,11"
"2024-11-22,ELEC-003,Electronics,285.76,283.95,0,0.0,29,11"
"2024-11-22,APRL-002,Apparel,52.72,50.96,0,0.0,55,11"
"2024-11-22,APRL-002,Apparel,48.75,54.04,0,0.0,89,11"
"2024-11-22,HOME-003,Home_Goods,81.2,74.24,1,0.29,67,11"
"2024-11-22,HOME-003,Home_Goods,91.81,99.33,0,0.0,42,11"
"2024-11-22,TOYS-002,Toys,23.32,31.71,0,0.0,58,11"
"2024-11-22,TOYS-001,Toys,22.39,30.76,0,0.0,67,11"
"2024-11-22,SPRT-002,Sports,107.4,112.9,0,0.0,37,11"
"2024-11-22,SPRT-001,Sports,71.21,64.59,0,0.0,46,11"
"2024-11-22,BETY-005,Beauty,39.58,35.97,1,0.15,62,11"
"2024-11-22,BETY-002,Beauty,29.58,24.66,1,0.36,147,11"
"2024-11-22,BETY-004,Beauty,28.55,35.17,1,0.11,101,11"
"2024-11-22,BOOK-004,Books,18.22,10.77,1,0.35,96,11"
"2024-11-22,BOOK-004,Books,18.41,15.04,1,0.42,148,11"
"2024-11-22,BOOK-003,Books,14.31,21.06,0,0.0,90,11"
"2024-11-22,GROC-003,Grocery,11.99,19.7,1,0.26,286,11"
"2024-11-22,GROC-004,Grocery,10.66,13.78,0,0.0,175,11"
"2024-11-22,GROC-004,Grocery,12.86,10.23,1,0.15,138,11"
"2024-11-22,FURN-005,Furniture,457.48,464.16,1,0.39,48,11"
"2024-11-22,FURN-001,Furniture,365.01,367.55,1,0.12,31,11"
"2024-11-22,GARD-004,Garden,44.01,43.06,1,0.37,119,11"
"2024-11-22,GARD-004,Garden,59.78,62.42,0,0.0,39,11"
"2024-11-22,GARD-003,Garden,44.78,38.91,1,0.28,69,11"
"2024-11-23,ELEC-002,Electronics,292.99,301.06,0,0.0,54,11"
"2024-11-23,ELEC-002,Electronics,345.54,351.53,0,0.0,33,11"
"2024-11-23,APRL-003,Apparel,45.43,49.94,1,0.2,189,11"
"2024-11-23,APRL-003,Apparel,54.17,57.66,1,0.26,133,11"
"2024-11-23,APRL-002,Apparel,56.85,50.71,0,0.0,57,11"
"2024-11-23,HOME-004,Home_Goods,79.76,74.49,0,0.0,39,11"
"2024-11-23,HOME-001,Home_Goods,67.97,60.61,1,0.37,139,11"
"2024-11-23,HOME-003,Home_Goods,76.44,83.89,1,0.11,81,11"
"2024-11-23,TOYS-001,Toys,23.86,17.48,0,0.0,43,11"
"2024-11-23,TOYS-005,Toys,30.39,22.31,0,0.0,32,11"
"2024-11-23,TOYS-003,Toys,28.25,29.95,1,0.26,96,11"
"2024-11-23,SPRT-002,Sports,73.41,63.96,0,0.0,49,11"
"2024-11-23,SPRT-003,Sports,103.23,111.19,1,0.42,149,11"
"2024-11-23,BETY-003,Beauty,34.37,43.86,0,0.0,77,11"
"2024-11-23,BETY-005,Beauty,31.63,31.36,1,0.42,212,11"
"2024-11-23,BETY-004,Beauty,29.38,30.13,1,0.1,130,11"
"2024-11-23,BOOK-003,Books,21.11,15.58,0,0.0,40,11"
"2024-11-23,BOOK-005,Books,17.3,8.98,1,0.4,170,11"
"2024-11-23,GROC-004,Grocery,11.97,4.12,1,0.42,366,11"
"2024-11-23,GROC-005,Grocery,15.38,11.0,0,0.0,84,11"
"2024-11-23,GROC-005,Grocery,12.07,3.91,1,0.24,224,11"
"2024-11-23,FURN-005,Furniture,428.59,422.36,1,0.13,24,11"
"2024-11-23,FURN-003,Furniture,374.81,370.37,1,0.36,43,11"
"2024-11-23,FURN-001,Furniture,456.51,446.99,1,0.34,33,11"
"2024-11-23,GARD-002,Garden,58.23,66.3,0,0.0,36,11"
"2024-11-23,GARD-003,Garden,47.66,41.98,0,0.0,46,11"
"2024-11-24,ELEC-002,Electronics,331.97,330.01,1,0.32,63,11"
"2024-11-24,ELEC-001,Electronics,291.59,300.32,1,0.17,73,11"
"2024-11-24,ELEC-005,Electronics,319.5,312.87,1,0.19,56,11"
"2024-11-24,APRL-005,Apparel,45.93,45.26,1,0.36,170,11"
"2024-11-24,APRL-005,Apparel,51.12,58.67,0,0.0,97,11"
"2024-11-24,HOME-005,Home_Goods,85.55,81.12,0,0.0,37,11"
"2024-11-24,HOME-002,Home_Goods,68.57,61.87,1,0.19,88,11"
"2024-11-24,TOYS-004,Toys,22.35,31.86,1,0.4,186,11"
"2024-11-24,TOYS-002,Toys,24.1,27.69,0,0.0,75,11"
"2024-11-24,TOYS-003,Toys,28.39,26.77,0,0.0,42,11"
"2024-11-24,SPRT-005,Sports,78.4,74.27,0,0.0,47,11"
"2024-11-24,SPRT-001,Sports,77.01,73.16,1,0.45,186,11"
"2024-11-24,BETY-001,Beauty,35.2,34.54,1,0.17,95,11"
"2024-11-24,BETY-003,Beauty,32.35,36.44,0,0.0,77,11"
"2024-11-24,BETY-004,Beauty,38.2,42.44,0,0.0,67,11"
"2024-11-24,BOOK-001,Books,14.92,14.07,1,0.24,122,11"
"2024-11-24,BOOK-005,Books,15.45,13.44,1,0.26,142,11"
"2024-11-24,GROC-003,Grocery,15.04,16.42,0,0.0,100,11"
"2024-11-24,GROC-002,Grocery,13.94,20.77,1,0.18,223,11"
"2024-11-24,GROC-004,Grocery,9.56,17.19,1,0.34,553,11"
"2024-11-24,FURN-005,Furniture,390.05,398.95,0,0.0,28,11"
"2024-11-24,FURN-001,Furniture,340.05,350.0,1,0.28,58,11"
"2024-11-24,FURN-005,Furniture,396.43,396.52,1,0.42,70,11"
"2024-11-24,GARD-004,Garden,46.36,46.63,0,0.0,61,11"
"2024-11-24,GARD-002,Garden,59.99,65.16,0,0.0,37,11"
"2024-11-25,ELEC-005,Electronics,282.8,277.3,0,0.0,28,11"
"2024-11-25,ELEC-004,Electronics,270.26,271.18,0,0.0,46,11"
"2024-11-25,ELEC-001,Electronics,327.06,331.92,0,0.0,35,11"
"2024-11-25,APRL-005,Apparel,57.07,65.46,0,0.0,69,11"
"2024-11-25,APRL-005,Apparel,57.59,49.03,1,0.39,123,11"
"2024-11-25,HOME-002,Home_Goods,69.65,66.58,0,0.0,55,11"
"2024-11-25,HOME-005,Home_Goods,74.07,67.53,0,0.0,40,11"
"2024-11-25,TOYS-005,Toys,26.81,20.72,0,0.0,33,11"
"2024-11-25,TOYS-005,Toys,29.78,22.91,0,0.0,30,11"
